ANTHRO 1025G - INTRO SOCIOCUL ANTHRO,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '3:30 PM', '6:30 PM', 'B&amp;GS-0153']]"
"APPLMATH 4617B - NUMERICAL SOLUTION, P.D.E.","[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '1:30 PM', '2:30 PM', 'UCC-59']]"
APPLMATH 3415A - ADV APPL MATH ELEC ENGINEERING,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'SEB-1059', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'SSC-2050']]"
APPLMATH 1201B - CALC &amp; PROBABILITY W BIO APPS,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'NCB-101']]"
APPLMATH 3413A - ADV APPL MATH MECH ENGINEERING,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'SEB-1059']]"
APPLMATH 3815A - PARTIAL DIFFERENTL EQUATIONS I,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '1:30 PM', '2:30 PM', 'UCC-37']]"
APPLMATH 4999Z - PROJECT,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
APPLMATH 3615A - MATHEMATICAL BIOLOGY,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '3:30 PM', 'MC-17', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'MC-17']]"
APPLMATH 2277B - APPL MATH CHEM &amp; CIVIL ENG III,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '8:30 AM', '9:30 AM', 'AHB-1R40', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'SEB-2202', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'SEB-2202', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'SSC-2036']]"
APPLMATH 2270A - APPLIED MATH FOR ENGINEER II,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '8:30 AM', '9:30 AM', 'MC-110', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '8:30 AM', '9:30 AM', 'SSC-2050', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'AHB-1R40', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'SEB-2100', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '10:30 AM', '11:30 AM', 'FNB-3210', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'FNB-3210', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'SSC-2024', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '10:30 AM', '11:30 AM', 'SEB-2100', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'SEB-2100', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'SSC-2032']]"
APPLMATH 1411B - LNR ALG NUM ANALYSIS FOR ENG,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '8:30 AM', '9:30 AM', 'MC-110', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '11:30 AM', 'HSB-236', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '11:30 AM', 'SEB-1056', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'SSC-3018', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '6:30 PM', '8:30 PM', 'HSB-35']]"
APPLMATH 2270B - APPLIED MATH FOR ENGINEER II,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '8:30 AM', '9:30 AM', 'UCC-56', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'SEB-1200']]"
APPLMATH 1411A - LNR ALG NUM ANALYSIS FOR ENG,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '8:30 AM', '9:30 AM', 'NSC-1', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '6:30 PM', '8:30 PM', 'SH-2317', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', 'SSC-3010', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'SSC-3024']]"
APPLMATH 3611F - INTRO OBJECT ORIENTED SCIEN,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '8:30 AM', '9:30 AM', 'P&amp;AB-34']]"
APPLMATH 2276B - APP MATH ELEC &amp; MEC ENG III,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '8:30 AM', '9:30 AM', 'SSC-2050', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '10:30 AM', '11:30 AM', 'SSC-2050', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '10:30 AM', 'SSC-2050', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'SEB-1200', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'SSC-2036', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '8:30 AM', '9:30 AM', 'SSC-2036']]"
APPLMATH 3813B - NONLINEAR ORDINARY DIFF EQS,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '10:30 AM', '11:30 AM', 'MC-17']]"
"<div class=""span12"">
<!-- Search Results - timetable -->

63   Results <br/><br/><br/>
",[[]]
APPLMATH 2402A - ORDINARY DIFF EQUATIONS,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'SSC-3022', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '8:30 AM', '9:30 AM', 'SSC-1032', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '9:30 AM', '10:30 AM', 'SSC-1032', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'SSC-1032']]"
APPLMATH 2814G - NUMERICAL ANALYSIS,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '8:30 AM', '9:30 AM', 'MC-105B', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '9:30 AM', '10:30 AM', 'SSC-1032', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '8:30 AM', '9:30 AM', 'SSC-1032']]"
APPLMATH 3911G - MODELLING AND SIMULATION,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'SH-2355']]"
APPLMATH 2811B - LINEAR ALGEBRA II,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'WSC-240']]"
APPLMATH 3811A - COMPLEX VARIABLES WITH APPLCTN,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'MC-17']]"
APPLMATH 1413 - APP MATH FOR ENGRS I,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '1:30 PM', '2:30 PM', 'TC-141', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'SEB-1059', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'SEB-2200', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '2:30 PM', '3:30 PM', 'FNB-1250', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '3:30 PM', '4:30 PM', 'SEB-2200', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '2:30 PM', '3:30 PM', 'SSC-2024', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'SEB-2202', '', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '3:30 PM', '4:30 PM', 'TC-141', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'SEB-2202', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'UCC-37', '', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'SSC-2032']]"
ARABIC 3260B - READINGS FROM THE QUR'AN,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '4:30 PM', '7:30 PM', 'HC-W8']]"
ARABIC 1035 - BEGINNER ARABIC,"[['', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'UCC-59']]"
"<div class=""span12"">
<!-- Search Results - timetable -->

6   Results <br/><br/><br/>
",[[]]
ARABIC 2250 - INTERMEDIATE ARABIC,"[['', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', 'UCC-59']]"
ARABIC 5260B - READINGS FROM THE QUR'AN,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '4:30 PM', '7:30 PM', 'HC-W8']]"
ARABIC 1030 - ARABIC FOR BEGINNERS,"[['', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'UCC-59', '', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '4:30 PM', '6:30 PM', 'KB-K106']]"
ARTHUM 3390F - SPC TPS IN ARTS &amp; HUM,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '3:30 PM', '6:30 PM', 'FNB-2240']]"
ARTHUM 4493G - EXPERIENTIAL LEARNING,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
"ARTHUM 2230G - DIGITAL TOOLS, DIGITAL LIT","[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '4:30 PM', '6:30 PM', 'FNB-2210', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'FNB-2210']]"
ARTHUM 2220F - EFFECTIVE CMN IN THE ARTS&amp;HUM,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'NCB-114']]"
ARTHUM 4410E - INTEGRATED SEMINAR,"[['', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '1:30 PM', '4:30 PM', 'AHB-2R23']]"
ARTHUM 4491F - EXPERIENTIAL LEARNING,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
"<div class=""span12"">
<!-- Search Results - timetable -->

15   Results <br/><br/><br/>
",[[]]
ARTHUM 4490F - EXPERIENTIAL LEARNING,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
ARTHUM 3391F - SPC TPS IN ARTS &amp; HUM,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '10:30 AM', '11:30 AM', 'SH-2355']]"
ARTHUM 4492G - EXPERIENTIAL LEARNING,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
ARTHUM 3390G - SPC TPS IN ARTS &amp; HUM,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '8:30 AM', '11:30 AM', 'VAC-247']]"
ARTHUM 1020E - INTRO TO THE ARTS &amp; HUMANITIES,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'AHB-1B04']]"
ARTHUM 3392G - SPC TPS IN ARTS &amp; HUM,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'KB-K208']]"
ARTHUM 2200E - CRITICAL THEORIES - ARTS &amp; HUM,"[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'WL-109']]"
ARTHUM 3393F - SPC TPS IN THE ARTS &amp; HUM,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '12:30 PM', 'UCC-54A']]"
ASTRONOM 2021A - SEARCH FOR LIFE IN THE UNIVERS,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '7:00 PM', '10:00 PM', 'NS-145']]"
ASTRONOM 2201B - PLANETARY SYSTEMS,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '3:30 PM', 'P&amp;AB-148', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'P&amp;AB-148']]"
ASTRONOM 4602B - GRAVITATNL ASTROPHYS &amp; COSMLGY,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '12:30 PM', 'FNB-2210', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'P&amp;AB-150']]"
ASTRONOM 3302A - ASTROPHYSICS INTRSTLLR SPACE,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '10:30 AM', 'P&amp;AB-148', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '9:30 AM', '11:30 AM', 'P&amp;AB-148']]"
ASTRONOM 1021 - GENERAL ASTRONOMY,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '7:00 PM', '10:00 PM', 'HSB-40', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '3:30 PM', 'UCC-146', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '3:30 PM', '4:30 PM', 'UCC-146']]"
ASTRONOM 2801A - OBSERVING THE STARS,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'P&amp;AB-48', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'P&amp;AB-106', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'P&amp;AB-117', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'P&amp;AB-117']]"
ASTRONOM 2022B - THE ORIGIN OF THE UNIVERSE,"[['', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '3:30 PM', 'WSC-55']]"
ASTRONOM 2021B - SEARCH FOR LIFE IN THE UNIVERS,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '7:00 PM', '10:00 PM', 'AHB-1R40']]"
"ASTRONOM 2232G - SUN, EARTH AND PLANETS","[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
"<div class=""span12"">
<!-- Search Results - timetable -->

17   Results <br/><br/><br/>
",[[]]
BIBLSTUD 5120B - INTRO TO THE HEBREW BIBLE,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'HC-W4', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'HC-W4']]"
BIBLSTUD 5209B - SELECTED TOPICS,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
BIBLSTUD 5403B - THE LETTERS OF PAUL,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
BIBLSTUD 5209A - SELECTED TOPICS,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
BIBLSTUD 5110A - INTRO TO BIBLE AS SCRIPTURE,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '10:30 AM', 'HC-W4', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '9:30 AM', '11:30 AM', 'HC-W4']]"
BIBLSTUD 5401A - PROPHETS &amp; DEUTERONOMIC HISTRY,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
"<div class=""span12"">
<!-- Search Results - timetable -->

17   Results <br/><br/><br/>
",[[]]
BIBLSTUD 5101A - INTRO TO SACRED SCRIPTURE,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
BIBLSTUD 5501A - THE BIBLE IN THE CHURCH,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
BIBLSTUD 5102B - PENTATEUCH,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
BIBLSTUD 5225B - PASSION &amp; RESURRECTION NARRTVS,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '9:30 AM', '10:30 AM', 'HC-W106', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '9:30 AM', '11:30 AM', 'HC-W106']]"
BIBLSTUD 5230A - PREACHING PARABLES OF JESUS,"[['', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '12:30 PM', '2:30 PM', '']]"
BIBLSTUD 5116B - THE NEW TESTAMENT WRITINGS,"[['', ' M', '  ', '  ', '  ', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'HC-W104', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '9:30 AM', '11:30 AM', 'HC-W104']]"
"BIBLSTUD 5119A - QUR'AN, SUNNAH &amp; HADITH","[['', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '5:00 PM', '8:00 PM', '']]"
BIOCHEM 3385A - HUMAN BIOCHEMISTRY,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'NS-7']]"
BIOCHEM 2288A - BIOCHEM &amp; MOLECULAR BIOLOGY,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '2:30 PM', '3:30 PM', 'NCB-101', '', '  ', ' Tu', '  ', ' Th', ' F', ' ', ' ', '', '3:30 PM', '4:30 PM', 'NCB-101']]"
BIOCHEM 2280A - BIOCHEM &amp; MOLEC BIOL,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '2:30 PM', '3:30 PM', 'NCB-101', '', '  ', ' Tu', '  ', ' Th', ' F', ' ', ' ', '', '3:30 PM', '4:30 PM', 'NCB-101']]"
BIOCHEM 4483E - RESEARCH PROJECT &amp; SEMINAR,"[['', ' M', ' Tu', ' W', ' Th', ' F', ' ', ' ', '', '2:30 PM', '5:30 PM', '']]"
BIOCHEM 3382A - BIOCHEMICAL REGULATION,"[['', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', '3M-3250', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '2:30 PM', '3:30 PM', 'B&amp;GS-0165', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '5:30 PM', '6:30 PM', 'NSC-1']]"
BIOCHEM 3381A - BIOLOGICAL MACROMOLECULES,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '12:30 PM', '1:30 PM', 'SSC-2050', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '5:30 PM', '6:30 PM', 'NSC-1']]"
BIOCHEM 4450A - MOLECULAR GENETICS HUMAN CANCR,"[['', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'P&amp;AB-106', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'BARRIE', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'LONDON', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'OTTAWA', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'SUDBURY', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'TORONTO', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'VANCOUVER', '', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', 'CALGARY']]"
BIOCHEM 3380G - BIOCHEMISTRY LABORATORY,"[['', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'MSB-120', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'MSB-120', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '1:30 PM', '2:30 PM', 'MSB-120', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '2:30 PM', '5:30 PM', 'MSB-120']]"
BIOCHEM 3390B - ADVANCED METHODS FOR BIOCHEM,"[['', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '12:30 PM', '1:30 PM', 'DSB-2016', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '10:30 AM', '11:30 AM', 'SH-1310']]"
BIOCHEM 4415B - APPL SYNTHETIC BIO &amp; CHEM GEN,"[['', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'NCB-117', '', '  ', '  ', '  ', '  ', ' F', ' ', ' ', '', '11:30 AM', '12:30 PM', 'NCB-114']]"
BIOCHEM 4425B - PROTEOMICS &amp; PROTEIN BIOTECH,"[['', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '12:30 PM', '1:30 PM', 'NS-7']]"
BIOCHEM 4999E - ADVANCED RESEARCH IN BIOCHEM,"[['', ' M', ' Tu', ' W', ' Th', ' F', ' ', ' ', '', '2:30 PM', '5:30 PM', '']]"
BIOCHEM 4410A - MOLECULAR BIO DNA &amp; RNA,"[['', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '12:30 PM', '1:30 PM', 'MSB-M282']]"
BIOCHEM 3386B - CLINICAL BIOCHEMISTRY,"[['', ' M', '  ', ' W', '  ', ' F', ' ', ' ', '', '9:30 AM', '10:30 AM', 'SH-3345']]"
BIOCHEM 4463B - BIOCHEM OF GENETIC DISEASES,"[['', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'MSB-M384']]"
BIOCHEM 4455G - TRANSLATION IN CANCER BIOLOGY,"[['', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '6:30 PM', '9:30 PM', 'UCC-66']]"
BIOCHEM 3383F - INTRO TO BIOCHEMICAL RESEARCH,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
BIOCHEM 4420A - MOLECULAR BIO OF PROTEINS,"[['', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '9:30 AM', '10:30 AM', 'MSB-M384']]"
BIOCHEM 3383G - INTRO TO BIOCHEMICAL RESEARCH,"[['', '  ', '  ', '  ', '  ', '  ', ' ', ' ', '', '', '', '']]"
"<div class=""span12"">
<!-- Search Results - timetable -->

37   Results <br/><br/><br/>
",[[]]
BIOLOGY 3218G - BIOLOGY OF THE FUNGI,"[['', ' M', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '12:30 PM', 'P&amp;AB-106', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'B&amp;GS-2065', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '5:30 PM', 'TC-341']]"
BIOLOGY 2485B - ENVIRONMENTAL BIOLOGY,"[['', '  ', ' Tu', '  ', ' Th', '  ', ' ', ' ', '', '1:30 PM', '2:30 PM', 'NSC-1', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'TC-343', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', 'P&amp;AB-117', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'STVH-3101', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', 'STVH-3101', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', 'STVH-3101', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', 'KB-K103', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', '', '', '  ', ' Tu', '  ', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', '', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', '', '', '  ', '  ', ' W', '  ', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', '', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '11:30 AM', '1:30 PM', '', '', '  ', '  ', '  ', ' Th', '  ', ' ', ' ', '', '2:30 PM', '4:30 PM', '']]"
